track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,timesig,popularity,duration_ms,year_released
5cAHupL3mv1dNstR0IXbyC,0.546,0.355,1,-12.523,1,0.149,0.386,0.75,0.295,0.59,155.577,4,14,421226,2010
373cEVkcZ8HpP5WtgjSGq8,0.289,0.195,5,-12.249,1,0.0331,0.835,0.861,0.0715,0.165,93.087,4,38,200626,2009
3M8PoIsAz4I62I71qPTQd4,0.409,0.0462,0,-21.039,1,0.0328,0.601,0.0233,0.104,0.111,97.755,4,52,235966,2020
4FYs8HgCNTKCJij634GIOM,0.409,0.747,10,-10.843,0,0.0638,0.172,0.609,0.407,0.803,129.984,4,40,327560,2020
0VjjLPJs40HXm1Ywo8FEWp,0.457,0.207,7,-12.042,1,0.0334,0.898,4.42e-05,0.106,0.141,96.979,3,22,254319,2020
2pZzybhyizqpiEmmGi5m1P,0.445,0.464,10,-10.89,1,0.087,0.226,0.00129,0.175,0.576,84.589,4,41,297386,2020
4GcgYcg5SRb6LJhZshsjqB,0.764,0.613,0,-9.357,1,0.0425,0.036,0.669,0.0615,0.766,102.002,4,20,255852,2020
3R7Cy7vHabyoHeWey6n6Dn,0.601,0.271,5,-13.677,1,0.046,0.637,0.192,0.117,0.305,179.964,4,33,286678,2019
6b2VpLQbaASnUAs5YYujCi,0.519,0.455,8,-12.323,1,0.029,0.613,0.567,0.135,0.451,107.976,4,25,383320,2021
6pD9r1xd3ojAXxT9Cvdrkb,0.589,0.531,11,-7.952,0,0.359,0.155,0.0,0.102,0.484,175.139,4,25,210200,2019
35A8eunvxDyQucrWgjp21m,0.833,0.339,4,-12.05,0,0.0328,0.867,0.369,0.111,0.738,104.981,4,3,264840,2017
0OQjE1eBdZbbwLxerttMIG,0.669,0.524,1,-16.94,1,0.0801,0.0749,0.824,0.0805,0.598,111.99,5,25,129933,2021
0b0zGvHMcVmMgy8ZIBVh5g,0.752,0.722,0,-7.507,0,0.207,0.0263,0.00396,0.0644,0.557,119.834,4,37,230506,2017
7z4EbJbnbvWcP9Bg15fpgC,0.441,0.321,10,-19.455,1,0.0324,0.856,0.854,0.236,0.594,89.776,4,48,321157,2014
4fLzAdJm6xQCmlwCjeGpAA,0.422,0.306,5,-10.573,0,0.0299,0.905,0.0795,0.311,0.178,83.52,3,15,274200,2006
2vBjecyzspx6GsoL3FU6mF,0.678,0.802,1,-2.754,1,0.0376,0.25,0.000247,0.0712,0.816,85.982,4,46,280280,2020
7mu1f1u0MtU0E5UYLuULDg,0.464,0.421,0,-11.731,1,0.0295,0.324,0.879,0.112,0.346,104.007,4,28,263340,2020
2bNYgVK6yXzAuFD6uMWKsv,0.585,0.0359,0,-22.913,1,0.0361,0.922,0.682,0.115,0.135,135.002,3,55,151097,2019
1rD9sOqJSlzvLHtpuEW4El,0.402,0.558,0,-12.786,0,0.0359,0.0902,0.88,0.173,0.652,130.526,4,1,606160,1987
4NZRU7uEZEL4nH29wAXtCg,0.442,0.322,6,-9.718,0,0.0328,0.971,0.871,0.132,0.307,79.513,4,35,349600,2007
2snDIxyTge89WWvsRTDnmG,0.395,0.973,10,-5.475,0,0.153,0.0915,0.797,0.123,0.514,150.186,4,18,469413,2018
7fu2faNjkEZWrHxpBdHJw6,0.783,0.654,5,-6.741,0,0.026,0.216,1.81e-05,0.0742,0.714,111.994,4,51,272195,2019
4t3Dtmfpj7jTZurwtJVQg5,0.552,0.223,8,-12.883,1,0.0344,0.863,0.629,0.11,0.239,104.703,4,49,222342,2020
49RwXMw3iXXHoMsPt3ofJf,0.363,0.557,4,-10.996,0,0.03,0.44,0.701,0.0836,0.439,125.059,4,0,294066,2004
2k9INO4dSLTfEDRz7aorQC,0.678,0.445,8,-10.71,0,0.0472,0.904,0.00163,0.103,0.794,95.911,4,0,281440,2010
3b6uDy74c4eFhgXQaOkL3C,0.705,0.68,1,-6.044,1,0.0278,0.0208,0.103,0.216,0.861,119.973,4,26,200986,2011
5Kr15ZUXYmE4gzpu4pYQsr,0.778,0.718,7,-8.116,1,0.0664,0.0169,0.541,0.071,0.801,100.97,4,0,248146,2007
0K98aZItWBqCnFiMMiXiD8,0.373,0.183,5,-18.031,0,0.0356,0.922,0.8,0.0934,0.144,185.057,3,53,316098,2020
5QWqvQGeFtyZH65gJn9Tkp,0.635,0.39,5,-12.236,0,0.0505,0.704,0.778,0.0566,0.452,105.556,4,14,397480,2018
4lyMAxMeUH34F2VG4vm8eE,0.386,0.152,0,-23.988,1,0.0346,0.823,0.883,0.0914,0.149,123.22,3,16,460120,2021
0ssJXcJuCfALcfSrrCX4CX,0.553,0.313,8,-16.673,1,0.031,0.769,0.718,0.114,0.501,88.343,4,20,283725,2020
1qMFhxqH3pg4op8TcWqDU6,0.479,0.38,0,-13.832,1,0.0309,0.576,0.0043,0.277,0.358,109.421,4,11,368586,2011
35gx05GfeUzH7syizQ8r8r,0.468,0.152,7,-16.229,0,0.0336,0.84,0.151,0.355,0.148,95.726,3,30,435333,2021
0RfWOIEbyP6z5PWUZiaxbN,0.516,0.67,5,-10.083,0,0.0359,0.743,0.903,0.303,0.652,109.75,4,10,406480,2000
1DZrA46ffYRT7tplL5kk99,0.645,0.861,0,-6.175,1,0.043,0.0556,0.856,0.711,0.748,116.858,4,29,184396,2020
2ZISxqszVJDXuwohWttSA3,0.47,0.719,5,-10.399,0,0.0348,0.00128,0.877,0.165,0.666,97.578,4,8,275033,2020
2v2RXHwpOZXgPhgtqreHbv,0.737,0.606,10,-8.779,1,0.0554,0.259,0.487,0.168,0.511,98.024,4,26,235102,2020
5mjFeu4fGH6RgpklX4vAAs,0.549,0.0464,10,-23.564,0,0.0346,0.907,0.873,0.111,0.35,116.366,4,35,416693,2018
2yKmyGljZonUh2wMkhJvLu,0.618,0.637,2,-7.158,1,0.0275,0.431,0.258,0.0945,0.393,92.004,4,38,291533,2005
2Y2kdGHWsmTGhYKVGqMad5,0.664,0.245,5,-15.391,1,0.0492,0.934,0.893,0.134,0.0813,120.127,4,53,112549,2020
2O13YCjbszhxzkVxEMn1Ht,0.573,0.494,4,-7.294,0,0.0501,0.718,0.000125,0.0899,0.92,199.867,4,37,156960,2012
3vkk18EK3VoKePPFGUQhcH,0.81,0.639,7,-9.925,0,0.035,0.575,0.8,0.0989,0.871,102.001,4,48,262640,2020
2ZQLf4N4B9PNZBYZF6QXse,0.721,0.471,0,-13.041,1,0.0363,0.246,0.000211,0.112,0.34,103.985,4,39,250384,2019
3yBMrd3smS55EY9jbuvnjv,0.541,0.503,4,-10.796,0,0.0378,0.629,0.034,0.089,0.642,108.527,4,36,192226,2018
1eRmKYdv2dagNtA6348C3z,0.632,0.224,8,-17.935,0,0.0406,0.506,0.543,0.078,0.381,97.545,4,10,305870,2016
5RXKOpWIQI3fmuzqY4uS8n,0.589,0.0611,10,-20.922,1,0.0377,0.94,0.925,0.107,0.204,103.189,4,40,266499,2019
0zmc1IQIsZ5kt7hT2ok4lq,0.652,0.771,5,-10.358,0,0.318,0.541,0.0226,0.0852,0.605,112.392,4,29,349666,2006
78gA4W3IEiGiKsZPrsFoxm,0.349,0.0347,3,-17.102,1,0.0451,0.986,0.919,0.108,0.194,134.329,4,21,276619,2014
7MBf3mXChOZJW5ZZ8CI9at,0.676,0.194,5,-12.76,1,0.0335,0.853,0.43,0.269,0.235,110.007,4,18,233306,2017
4DlX1zJRhY7xZh1FF9lDj2,0.52,0.138,5,-23.003,1,0.0379,0.915,0.835,0.0908,0.318,89.04,4,20,412666,2020
5BVIZf8m649sKuvqDMeDdz,0.643,0.445,2,-10.514,0,0.0377,0.751,0.873,0.13,0.209,81.971,4,57,178570,2020
4bDk3TKM6kF1MT2Tzek7QJ,0.581,0.0509,5,-25.046,0,0.0377,0.854,0.892,0.124,0.269,118.494,4,54,150122,2020
18WVeMD5nxYgy2O6Pj9AFO,0.721,0.301,0,-10.603,1,0.031,0.705,0.299,0.206,0.352,119.946,4,52,205733,2020
4HTcTvBgqkP1tBavRccZY1,0.592,0.0985,0,-14.396,1,0.0381,0.908,0.000165,0.0884,0.242,112.277,4,35,297360,2016
2LC4PhDDtZPEuGe0kz2qM7,0.764,0.807,6,-6.541,1,0.0292,0.631,0.928,0.0913,0.814,109.998,4,42,299493,2006
7MpR13JCgWsEJe3iJzax5B,0.519,0.319,10,-11.964,0,0.0346,0.93,0.7,0.11,0.677,147.821,3,0,422760,2009
0gDDB4hfeheSsAH21eLYaA,0.627,0.515,2,-6.93,1,0.0433,0.606,0.00111,0.193,0.3,83.942,4,22,258024,2019
1rMHzChLvrywL6at5xFb44,0.681,0.678,0,-8.589,1,0.0468,0.156,0.52,0.0356,0.783,104.92,3,13,415645,2020
7fsZrX1gqR4hdnjCYb1TbW,0.395,0.29,9,-13.955,1,0.0345,0.934,0.899,0.09,0.236,170.038,4,25,542379,2020
1MTvLbLz0aTRVImpEsl0dT,0.38,0.187,5,-20.75,0,0.0319,0.599,0.876,0.103,0.36,155.434,4,20,344293,2016
6zGdwLL45Du0d9WXLtfTUD,0.547,0.104,3,-15.56,1,0.0472,0.866,0.433,0.117,0.259,118.104,4,44,321584,2019
0p86NW8fZx444PaWFtFiQz,0.611,0.374,3,-14.704,0,0.229,0.64,0.783,0.103,0.79,81.664,4,38,171219,2018
7hwmQiEbX4qLeIJhX7hvwM,0.64,0.698,5,-11.309,0,0.0471,0.469,0.694,0.871,0.68,111.069,4,0,500055,2014
55kbBJHChu7rIc1kApJnN6,0.679,0.312,2,-7.34,0,0.116,0.851,2.77e-06,0.146,0.63,82.301,4,38,169564,2021
3bg3wE9WBwrqxkn4X5YJkn,0.452,0.179,10,-15.206,0,0.0383,0.917,0.634,0.138,0.0551,130.165,4,19,471776,2011
6C8WDEGrslYZ1ABWPeoZVW,0.76,0.0877,9,-19.828,0,0.0429,0.785,0.914,0.121,0.251,109.973,4,47,133917,2020
10yqXWUbVgZy0XzonDOIgs,0.758,0.816,7,-3.965,1,0.0569,0.106,0.892,0.391,0.77,99.984,4,45,200000,2010
0Dvn6bjMSqv2N50h1AESbu,0.617,0.538,0,-6.388,1,0.142,0.5,0.0787,0.132,0.71,151.437,4,36,144973,2020
1fz735l9WBXIjO0Y9Rk2r6,0.76,0.39,5,-11.522,1,0.0294,0.635,0.000343,0.115,0.255,116.007,4,51,264640,2014
5v1SuYGd6VFMGu8nVHzajO,0.744,0.548,5,-9.245,0,0.104,0.191,0.0232,0.186,0.524,91.845,4,50,286920,2003
1F8o8OxsFFbgb3J0vWxE1B,0.729,0.292,10,-11.523,1,0.144,0.902,0.949,0.108,0.175,156.402,4,55,126538,2020
6A47qqW2PbBOqxK1rxQve0,0.626,0.528,3,-9.395,1,0.0504,0.847,0.00225,0.114,0.477,143.948,4,24,228786,2020
5t2qmr2NKocar4Y1re3j2j,0.542,0.376,7,-11.779,0,0.053,0.73,0.272,0.117,0.0691,98.398,4,30,481925,2021
5YLnfy7R2kueN0BRPkjiEG,0.846,0.595,0,-8.372,1,0.0439,0.0904,1.96e-06,0.063,0.78,101.632,4,67,196826,2007
4ZNx7AMUbhIo7DFkhWlrdy,0.479,0.0914,8,-14.889,1,0.0365,0.953,0.246,0.111,0.235,115.306,4,44,308960,2000
0cUwc8zyR080D1XEBBsl7J,0.526,0.563,10,-8.598,0,0.0331,0.722,0.19,0.17,0.537,127.416,4,34,300760,2010
3vv2un4Dtt92y6LFs17Rt7,0.357,0.542,10,-8.567,1,0.0473,0.0323,0.00975,0.0791,0.589,68.848,5,20,335018,2017
4OyFejbNyQRl9orijlSHtS,0.255,0.599,6,-10.877,0,0.0321,0.0679,0.828,0.208,0.82,65.013,4,5,199853,2014
1j8wuVKtq1aVzWw11xGxvq,0.327,0.328,4,-18.553,0,0.0306,0.722,0.921,0.0935,0.261,149.954,3,30,337528,2021
6S6bbgUm80TdelwOPf0dsR,0.415,0.126,5,-18.253,1,0.0578,0.962,0.77,0.0985,0.237,177.535,3,59,198701,2021
3QUNoTnaxglCHVwO7riE6l,0.698,0.597,4,-8.453,0,0.0388,0.0718,0.87,0.0626,0.732,98.006,4,14,265000,2017
7MAJ4C13IncWy65NvgzSJ6,0.717,0.871,9,-6.376,0,0.337,0.262,0.022,0.0719,0.547,126.029,4,48,206541,2016
42iENLbnZCyVDCcc3CKzQ3,0.611,0.328,7,-9.487,0,0.0442,0.838,0.797,0.0973,0.528,123.503,4,25,385200,2009
6ajxvThxDvCITfNdOuh6wg,0.583,0.112,5,-17.89,1,0.0479,0.995,0.691,0.163,0.483,69.481,4,22,267129,2011
7v2fGPImOz4aefRJXXIJJ6,0.494,0.862,1,-5.174,0,0.061,0.0834,0.876,0.149,0.661,140.601,4,26,264733,2000
4f18iLdnNofp3WRYD4Z6N2,0.436,0.0647,6,-20.372,1,0.035,0.909,0.925,0.104,0.226,132.897,1,40,263106,2019
5J1PuTSEomoyMn0MzLODGj,0.239,0.228,8,-16.608,1,0.028,0.892,0.00146,0.122,0.103,69.907,4,3,262547,2004
0QLT2yy9khnCVaW1Q2vvmx,0.465,0.2,4,-15.881,0,0.0426,0.868,3.62e-05,0.105,0.108,137.182,3,32,200933,2019
2vz6J5AmYo6Te8qWbUOQRD,0.694,0.705,10,-6.357,0,0.0338,0.0053,0.767,0.299,0.65,122.091,4,42,197172,2020
47tG3OUhtCK0fRbgVOstFk,0.485,0.0422,9,-21.347,0,0.0345,0.96,0.869,0.0954,0.246,80.473,4,52,213893,2019
1z4VodQtJDaAGwVXfCDhYg,0.601,0.974,6,-5.432,0,0.435,0.0338,4.76e-06,0.156,0.57,130.032,4,36,283738,2017
6CqPIL8gJlNo4p9uIOF1LM,0.659,0.402,0,-10.942,1,0.0452,0.676,0.000126,0.0875,0.453,141.705,4,36,190893,2020
4FMb1GtQ3uR8tIkyKCu25M,0.323,0.072,2,-26.469,0,0.0391,0.904,0.935,0.344,0.0661,66.662,5,14,93466,2020
1BfdHAgaau3nn0hOGghat5,0.53,0.083,2,-13.703,0,0.0377,0.873,0.377,0.0861,0.0474,105.837,3,34,158614,2019
6EZMZ5LIMiZZeSFcxU97xT,0.399,0.00402,1,-37.809,1,0.0404,0.995,0.955,0.103,0.149,67.194,3,0,135253,2010
1uOhdNyN3TwlC16ZaKUmge,0.655,0.763,0,-10.486,0,0.0311,0.362,0.109,0.0553,0.914,106.323,4,28,551733,2009
02ycfzy7qpE24I6NO7wPwO,0.528,0.276,4,-15.389,1,0.0471,0.6,6.62e-06,0.12,0.242,129.479,4,38,249860,2020
00xDcOBS1NwrxZlh3XfVr6,0.595,0.82,2,-7.913,0,0.0865,0.417,0.502,0.13,0.622,137.17,4,36,373813,2003
71sZMaRhceoYtxjgyE9RI7,0.562,0.36,5,-8.619,1,0.035,0.8,4.47e-05,0.0916,0.407,143.538,3,31,130199,2018
797EYiBmdjFJo3XUlEmZn7,0.492,0.291,0,-8.156,0,0.035,0.822,0.257,0.0634,0.383,172.723,4,25,274106,2015
7sikZGrYpJByAjbwQtYXHn,0.525,0.346,11,-16.663,0,0.0532,0.594,0.919,0.111,0.34,80.858,4,14,420080,2019
3bQEe78SKsthvH116E12YJ,0.481,0.569,10,-11.99,0,0.0324,0.225,0.848,0.087,0.824,100.767,3,25,482592,2013
1eExQTiUNEebv4Jz8nEK3y,0.772,0.656,8,-10.022,1,0.0508,0.116,0.815,0.0957,0.707,107.967,4,15,330200,2006
1FLm7eHzC3bvRRe3r1iSit,0.402,0.205,0,-13.841,1,0.0372,0.25,0.000326,0.258,0.351,113.109,4,3,365893,2006
3TYfTBXWzzL81NOW93e3DS,0.34,0.482,7,-12.077,0,0.0271,0.471,0.914,0.0846,0.386,127.841,4,22,365710,2021
1kPBT8S2wJFNAyBMnGVZgL,0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,3,70,156653,1968
548qXG0DVSXKPuQ51EuvcK,0.758,0.662,1,-6.696,1,0.0401,0.409,0.036,0.125,0.607,113.061,4,30,155013,2010
3F0evsxPNUhdypAbqfoT08,0.463,0.667,7,-11.523,1,0.0629,0.0257,0.811,0.963,0.575,107.507,4,16,421279,2016
5WJFkmVH7DzzcSFl7l4xhH,0.589,0.71,11,-6.532,0,0.0719,0.104,0.659,0.0688,0.351,136.255,4,36,302000,2020
2YW1MNJFs8nhtzgEPsBcLu,0.383,0.833,0,-7.421,0,0.0589,0.0434,0.586,0.463,0.289,133.208,4,35,294840,2019
0uOmRMfVk3OVHXdX2W8lKA,0.384,0.466,9,-14.762,0,0.0302,0.961,0.921,0.102,0.442,102.382,3,17,234333,2017
29FTdpnbDla6gIAztKnzD6,0.611,0.915,8,-6.359,1,0.0608,0.732,0.853,0.11,0.793,92.081,4,0,430563,2020
6an3qGX5IcVW8I36JY1866,0.541,0.944,6,-5.294,0,0.0491,0.0024,0.365,0.353,0.452,132.012,4,35,423306,2010
6bXpRiUtGoBG2T4R7nfVXq,0.425,0.377,1,-10.682,1,0.0517,0.166,0.806,0.694,0.375,85.374,4,32,247913,2021
0Mj8pe6EAvO6tm73gLfcCI,0.586,0.119,7,-16.917,1,0.0339,0.893,0.0387,0.127,0.304,85.686,4,30,294066,2020
3IDM9IoiIZge85sVvqYG0x,0.313,0.0893,5,-20.105,1,0.0332,0.964,0.166,0.111,0.156,62.763,4,33,250000,2019
5gvPQHCaeoHCG7pKse1VqO,0.479,0.115,4,-20.306,0,0.0343,0.936,0.756,0.152,0.115,116.047,4,53,310450,2021
6VDZENHvRdmPdSMe34EGHx,0.356,0.464,2,-12.345,1,0.0293,0.752,0.939,0.102,0.246,125.231,3,6,293727,2020
1aAoU8KcgP5JQSkuWML8xG,0.376,0.418,1,-13.189,1,0.0792,0.0367,0.774,0.174,0.309,79.914,3,16,310773,2020
6pruhbtdfPmiZhhUP3Gknp,0.775,0.774,2,-5.11,1,0.0516,0.0166,0.0108,0.0753,0.701,112.001,4,24,197160,2019
459LZHA0yHx3SwF5t0UnDE,0.387,0.103,3,-18.22,1,0.0461,0.994,0.94,0.108,0.0774,175.867,3,46,319998,2021
0GoeKHEiKWSCYwCSHRzHTr,0.457,0.0624,0,-20.075,0,0.0394,0.962,0.886,0.108,0.132,84.937,4,55,244836,2018
2foU99quuAqqJTCn04P1cy,0.631,0.33,7,-10.722,0,0.105,0.568,0.31,0.0714,0.576,139.853,4,11,403600,2016
0vc6o6imhfWix6jNf6VVtA,0.808,0.759,9,-6.615,0,0.0367,0.404,0.665,0.102,0.821,99.99,4,22,202206,2017
0JuPd6sug8NBmLPLMUsELk,0.352,0.748,0,-9.904,0,0.0332,0.0174,0.913,0.141,0.8,133.4,5,34,261506,2021
4PG8L4MKzcxA28DUTWEphV,0.523,0.325,9,-13.615,0,0.0325,0.937,0.899,0.243,0.41,83.817,4,40,183349,2020
4LIw2QRvZWvtV48O92yfKu,0.586,0.357,8,-10.453,1,0.0864,0.61,0.0,0.105,0.61,171.762,4,41,217386,2004
3Xp9K5dWLNz57RyjgmCJWu,0.295,0.113,9,-23.004,0,0.0357,0.991,0.871,0.215,0.0388,66.082,3,40,270066,2002
6iuDpSRT4SSFYt3vHlJxj6,0.791,0.357,1,-9.924,1,0.0506,0.579,0.0569,0.124,0.58,84.992,4,0,284180,2016
3oLPEf51U1bqzhShUUftHo,0.483,0.0198,1,-19.742,0,0.0739,0.993,0.918,0.093,0.27,65.621,5,33,146721,2018
0qyjj1na0pbMlnBvKAqLtz,0.359,0.38,9,-9.871,1,0.0372,0.692,1.49e-05,0.353,0.277,108.935,4,31,324826,2019
2zGuiltV7gKrKjJsKssXt3,0.617,0.132,0,-13.175,1,0.0446,0.976,0.00135,0.128,0.305,100.965,4,23,271360,2017
21OfFSZFdsghlJ0HEkn4fp,0.463,0.0847,9,-19.958,0,0.0342,0.799,0.224,0.24,0.124,63.398,4,52,254469,2015
6eKbTjeUNFBBBnWNqMFAo7,0.358,0.438,7,-11.671,1,0.0927,0.483,0.0,0.12,0.449,81.33,4,35,294421,2019
04JIuESn3zdeiOseGTGe3j,0.666,0.534,9,-9.354,1,0.0713,0.00941,0.462,0.0888,0.69,99.974,4,18,273186,2017
5hRxsSRO1uu5M1scDfstuh,0.425,0.634,6,-9.856,0,0.0443,0.552,0.848,0.283,0.64,118.805,4,12,338124,2021
5EZHhWtdlSMkatSANHB74m,0.793,0.258,6,-15.636,1,0.0454,0.565,9.99e-05,0.0921,0.721,129.426,4,24,134952,2020
3feWI2hos2hZ5NHKNPG5gz,0.408,0.43,2,-10.266,1,0.0645,0.232,0.431,0.074,0.259,82.533,4,39,497306,2021
2cmvEeYY8YPEMOjqwM32ba,0.476,0.372,5,-11.936,1,0.0415,0.874,2.06e-06,0.101,0.278,99.958,4,37,230908,2015
2gLPb0qvByFYlL6HAkaToU,0.523,0.707,5,-5.014,0,0.18,0.00283,0.841,0.0885,0.375,142.93,4,17,264146,2009
5G9YKF1s6iBcsphlKZ43qD,0.493,0.0783,0,-23.081,0,0.0531,0.995,0.915,0.151,0.188,133.992,4,48,150755,2020
0EFekrpACxOZIxq47OM7bk,0.33,0.348,1,-16.09,1,0.032,0.836,0.799,0.0983,0.279,96.44,3,28,470733,2015
7lqokOhEThOZilo2YRDAxs,0.828,0.789,8,-9.198,1,0.0743,0.55,0.0674,0.123,0.905,123.439,4,32,321008,2018
0FAzOeaWZi4CCZgkJFkgwc,0.397,0.287,7,-16.476,1,0.0346,0.624,0.663,0.0614,0.321,83.015,4,44,236000,2019
4lMME61VxiWD189Hs2oRTM,0.651,0.908,5,-2.894,0,0.0604,0.335,1.46e-05,0.0624,0.701,96.002,4,43,192741,2017
7jGzgVQKGdgQYQydB9JZ7r,0.475,0.437,10,-14.806,0,0.0491,0.652,0.839,0.102,0.524,117.92,4,0,327346,2019
4x3m7XTp0TOFYgAodSxiVa,0.408,0.315,0,-9.167,1,0.0433,0.611,0.487,0.34,0.204,103.0,4,9,538387,2016
2EMMVofSjmccvsQaS4tAvN,0.485,0.214,3,-12.558,0,0.0398,0.931,0.564,0.0805,0.119,63.069,4,18,143943,2019
58ekDuIb10EquOU5uZoEyO,0.454,0.231,0,-14.646,1,0.038,0.843,6.27e-05,0.14,0.434,144.745,3,24,174893,2017
4F0bkDBJSmA4xNnwrBTW2m,0.655,0.332,7,-9.946,1,0.0387,0.94,3.37e-05,0.12,0.63,93.206,4,47,152890,2014
5RUk3kvXN5UY4upA6ntmKQ,0.333,0.666,10,-9.426,0,0.104,0.0365,0.373,0.151,0.614,202.602,5,23,351120,2016
0TKfIrCoyVr7aoDKFskiIe,0.69,0.632,5,-7.209,0,0.0552,0.651,8.52e-05,0.11,0.643,135.318,4,20,207893,2015
7AwWUuU8RrHaXZr2UnqTTW,0.556,0.208,5,-19.001,0,0.0329,0.663,0.891,0.124,0.313,100.078,4,30,357306,2017
01KvV1QkbAbeDoIQZAhJJe,0.442,0.861,9,-5.93,0,0.0587,0.0165,0.565,0.402,0.606,185.861,4,10,242782,2020
77ZB8v13LUOPWeuMvxkEL4,0.433,0.388,6,-9.896,0,0.0353,0.0257,0.907,0.0926,0.455,141.969,3,2,291546,2020
0UsClUedz5jTAlD3QGAQ7t,0.433,0.539,1,-11.99,1,0.0479,0.94,0.934,0.317,0.486,94.892,1,24,209013,2020
154colLM4eHUcpPaKr7ZPC,0.452,0.549,1,-10.581,0,0.0371,0.371,0.756,0.089,0.55,112.141,4,25,311780,2021
0uuGRLt4ZeRI4JLIDw4oEo,0.587,0.42,1,-8.598,1,0.0281,0.72,0.469,0.113,0.371,61.954,4,50,212613,2018
7zsv8AsEPknqs35q2cEK5J,0.842,0.45,4,-15.708,1,0.0451,0.601,0.101,0.102,0.839,137.981,4,37,219250,2019
13xSrXLmna4YBMQUvSSbJT,0.438,0.199,8,-15.573,1,0.0274,0.787,0.905,0.122,0.142,91.113,4,39,354160,2019
1J1lVuoAJllePJ7lk44qKo,0.534,0.386,7,-11.517,0,0.0278,0.0348,0.00145,0.0547,0.586,109.266,4,19,304053,1972
3mP8MIDvxxeCo3vx1MHeri,0.637,0.138,3,-13.984,1,0.0337,0.952,0.00801,0.118,0.195,80.026,4,44,365820,2012
2gD9uqruiTbIqiKNbod5v1,0.381,0.369,0,-8.114,0,0.0304,0.953,0.000144,0.0907,0.121,81.547,4,30,189706,2006
1w5Azcd8o7MIj4ZIxiygPF,0.707,0.775,5,-7.839,1,0.0362,0.254,0.42,0.203,0.855,100.013,4,31,241933,2020
3YLc8x4uliODz7Ppa1KnKB,0.517,0.189,5,-11.506,0,0.0303,0.817,0.449,0.0791,0.405,111.278,4,40,485492,2020
6ggSPI7RMzATi1824QYk4m,0.584,0.41,2,-10.727,1,0.143,0.755,0.727,0.128,0.194,73.632,4,14,354680,2016
7k331Yz3KZG0fUx91ZV7qN,0.273,0.642,2,-11.019,1,0.0523,0.319,0.325,0.13,0.41,66.785,4,30,368466,2020
5t3ZGxzqyS79oP7rpFfPio,0.63,0.235,2,-12.807,1,0.0325,0.73,0.00935,0.109,0.239,100.877,4,54,354522,2017
3HcSGRGYUc8uDLiNWYwbrS,0.659,0.354,6,-14.018,0,0.039,0.142,0.919,0.178,0.165,97.02,4,37,301154,2017
2RkwQ3o9LzollOfk1bnjG4,0.766,0.741,1,-8.644,1,0.0635,0.282,0.921,0.0715,0.72,98.102,4,40,239080,2020
4it9vYyCde5RrYXxqBbxKo,0.809,0.221,8,-14.615,0,0.203,0.601,0.879,0.158,0.683,168.002,4,47,151428,2020
1gMSGrTUjdbVIRqeyrWBoi,0.535,0.261,7,-15.341,1,0.0381,0.667,0.00151,0.146,0.195,126.695,4,37,339160,2006
5zt1g5rAtpVvjk0ykypSd6,0.268,0.126,7,-16.751,1,0.0298,0.96,0.598,0.0979,0.268,83.293,4,6,182080,2019
3YBFhumb6zZDXbRS4verAp,0.539,0.164,5,-23.776,0,0.0302,0.873,0.237,0.12,0.438,81.323,4,36,258386,2020
3BF9J3DjZuNKcfiAwkTsWK,0.393,0.599,9,-7.337,1,0.0332,0.308,0.000333,0.201,0.344,112.657,3,55,486773,2011
6IWNGrWVj9gF4tbVgYkdeJ,0.546,0.372,5,-9.149,1,0.0317,0.134,0.0172,0.27,0.247,123.952,4,49,254264,2020
0ZUm2JdVbac1oPGkeAPiVA,0.619,0.839,2,-10.57,1,0.0484,0.0323,0.87,0.127,0.555,116.992,4,37,850794,2021
5NEJY0wPuyp50LOePL41jp,0.612,0.204,8,-11.354,1,0.0394,0.951,0.000551,0.0987,0.423,81.756,4,4,183717,2020
5s25dl6bXuRn6nyGJMgwe5,0.274,0.685,6,-9.337,1,0.0503,0.0857,0.903,0.104,0.323,132.998,4,35,446927,2016
72KHUsa4UyTXpSf7jRb1ih,0.448,0.275,8,-17.203,1,0.0348,0.765,0.872,0.141,0.119,119.37,4,48,427431,2019
1Dd1vP76i14CB4an8wwWW8,0.708,0.289,5,-14.482,0,0.0364,0.913,0.000418,0.188,0.338,123.876,4,52,244738,2021
3p8bmElYhPDtIKgvvuIpxs,0.448,0.411,9,-10.872,1,0.0503,0.487,0.822,0.0972,0.394,145.714,1,13,375360,2020
2DC2f5ULrthSXtKzvSkgK8,0.71,0.246,11,-13.659,0,0.0618,0.899,0.0158,0.103,0.289,62.534,4,41,236720,2020
6RjvMuSa4ZCqPueIIO4IBs,0.641,0.393,10,-6.41,1,0.0331,0.591,0.0,0.147,0.449,113.323,4,45,159000,2011
0rMZ3nVMzQQGfgtPVgCBlU,0.573,0.866,4,-3.911,1,0.0513,0.0641,0.759,0.0443,0.732,107.99,4,30,166880,2020
2sydeQPnF0LwU8XZVO2BCo,0.437,0.372,1,-13.14,1,0.0352,0.625,0.891,0.179,0.281,76.652,4,3,438506,2020
